HH.VEH.ID,VEHTYPE,URBRUR,ARRHOME,DUR.HOME,DEPHOME,HHVEHMILES,ARRWORK,DUR.WORK,DEPWORK
7M0008582.01,3,1,1933,634,607,64,643,87,810
7M0008582.02,4,1,1610,800,530,44,605,565,1530
7M0008583.02,1,1,1725,770,615,24,620,640,1700
7M0008604.01,1,1,1900,1290,1630,40,1645,265,2110
7M0008604.01,1,1,1900,1290,1630,40,720,460,1500
7M0008707.01,1,1,1825,675,540,100,640,60,740
7M0008711.01,4,1,1800,630,430,6,450,730,1700
7M0008717.02,1,1,1300,1140,800,30,830,240,1230
7M0008752.01,3,1,2205,460,545,20,600,540,1500
7M0008755.01,1,1,1322,923,445,14,510,470,1300
7M0008756.01,1,1,2110,650,800,92,1200,130,1410
7M0008794.01,1,1,1945,795,900,48,930,150,1200
7M0008817.02,1,1,1608,872,640,102,705,520,1545
7M0008826.01,2,1,1501,869,530,46,601,509,1430
7M0008826.02,1,1,1630,900,730,31,830,451,1601
7M0008834.01,1,1,1850,820,830,10,915,526,1801
7M0008896.01,1,1,2115,555,630,68,631,464,1415
7M0008896.02,4,1,1130,1320,930,58,1045,15,1100
7M0008903.01,1,1,1930,560,450,20,510,560,1430
7M0008936.01,1,1,1930,600,530,28,615,706,1801
7M0008937.03,1,1,1656,863,719,4,725,565,1650
7M0008963.02,1,1,1736,807,703,38.6666666667,729,282,1211
7M0008967.01,1,1,1710,886,756,10,803,217,1140
7M0008967.02,1,1,1905,805,830,3,910,560,1830
7M0008972.02,1,1,1510,830,500,12,520,550,1430
7M0009039.01,4,1,2345,885,1430,22,1445,525,2330
7M0009049.01,2,1,1610,1055,945,160,1310,170,1600
7M0009108.01,1,1,2010,650,700,10,725,515,1600
7M0009111.01,1,1,1900,720,700,47,810,540,1710
7M0009113.01,1,1,1720,760,600,16,620,640,1700
7M0009138.01,1,1,1656,784,600,15,611,619,1630
7M0009147.01,1,1,1820,765,705,8,715,596,1711
7M0009154.01,1,1,2320,602,922,16,940,292,1432
7M0009159.01,1,1,1601,840,601,17,625,545,1530
7M0009159.01,1,1,1601,840,601,17,645,510,1515
7M0009182.02,2,2,1645,825,630,18.6666666667,715,540,1615
7M0009190.01,1,1,1920,775,815,4,835,225,1220
7M0009190.01,1,1,1920,775,815,4,1340,270,1810
7M0009210.01,1,1,1600,870,630,18,650,520,1530
7M0009247.01,1,2,1600,810,530,40,600,570,1530
7M0009272.01,1,1,1600,900,700,6,715,510,1545
7M0009286.01,4,1,2030,720,830,14,905,655,2000
7M0009323.01,1,1,1705,840,705,8,730,540,1630
7M0009324.01,2,1,1645,835,640,8,650,135,905
7M0009418.01,2,1,1525,935,700,4,720,460,1500
7M0009476.01,1,1,2035,505,500,56,530,570,1500
7M0009498.02,1,1,1735,1135,1230,17,1235,295,1730
7M0009501.01,3,1,1700,720,500,26,515,525,1400
7M0009503.02,2,1,1840,690,610,26,630,510,1500
7M0009504.02,1,1,1845,825,830,2,845,316,1401
7M0009528.01,1,1,1835,765,720,30,743,567,1710
7M0009531.01,2,1,2200,690,930,14,1310,200,1630
7M0009531.03,1,1,2025,590,615,79,620,580,1600
7M0009548.02,1,1,1845,1145,1350,98,1420,41,1501
7M0009554.02,1,1,2325,420,625,30,720,940,2300
7M0009561.01,3,1,1240,1085,645,10,700,240,1100
7M0009561.02,1,1,1330,955,525,28,535,465,1320
7M0009562.01,2,1,1845,615,500,34,545,735,1800
7M0009562.02,1,1,1815,765,700,50,800,510,1630
7M0009570.01,3,1,1605,896,701,24,805,265,1230
7M0009570.02,4,1,1420,881,501,12,520,521,1401
7M0009572.02,4,1,1530,810,500,6,515,585,1500
7M0009579.01,1,1,1942,1158,1500,124,1515,315,2030
7M0009579.02,1,1,1922,1148,1430,57,1530,225,1915
7M0009584.01,1,1,1435,1180,1015,4,1030,240,1430
7M0009590.01,1,1,1350,1110,820,34,1050,145,1315
7M0009594.01,1,1,1504,896,600,4,604,536,1500
7M0009600.01,1,1,1830,620,450,20,510,380,1130
7M0009602.02,1,1,1459,974,713,15,602,515,1437
7M0009602.03,1,1,252,1023,1955,2,2010,390,240
7M0009616.01,4,1,1533,822,515,30,517,613,1530
7M0009662.03,4,1,1540,800,500,10,515,525,1400
7M0009664.01,1,1,1645,900,745,40,815,495,1630
7M0009682.01,1,1,1936,694,710,9,716,625,1741
7M0009737.01,1,1,1720,790,630,51,725,555,1640
7M0009737.02,4,1,1655,830,645,57,715,525,1600
7M0009745.02,1,1,2230,630,900,10,1545,390,2215
7M0009771.01,3,1,1815,615,430,38,450,55,545
7M0009783.01,1,1,1500,990,730,26,800,270,1230
7M0009783.02,4,1,1800,720,600,24,620,670,1730
7M0009784.01,1,1,1550,885,635,18,650,85,815
7M0009807.01,1,1,359,216,735,117.6666666665,1200,195,1515
7M0009809.01,1,1,1645,810,615,9,630,510,1500
7M0009827.01,3,1,1234,1156,750,4,754,276,1230
7M0009846.02,1,1,1701,780,601,1.1111111111,630,610,1640
7M0009847.02,4,1,1815,680,535,70,605,596,1601
7M0009868.01,1,1,2135,655,830,12,840,640,1920
7M0009873.01,2,1,2005,655,700,58,840,265,1305
7M0009873.02,3,1,1630,1050,1000,19,1030,290,1520
7M0009878.01,1,1,2215,510,645,6,745,495,1600
7M0009906.01,1,1,1820,850,830,30,855,425,1600
7M0009923.02,2,1,1600,780,500,4,545,590,1535
7M0009987.03,1,1,245,495,1100,31,1130,380,1750
7M0010010.01,1,1,1637,878,715,10,730,535,1625
7M0010046.02,2,1,1710,710,500,10,515,705,1700
7M0010054.01,1,1,1600,840,600,25,630,540,1530
7M0010054.02,1,1,1500,885,545,20,615,265,1040
7M0010054.02,1,1,1500,885,545,20,1100,210,1430
7M0010058.02,2,1,1920,610,530,50,620,730,1830
7M0010064.01,4,1,1600,870,630,74,705,505,1530
7M0010082.03,3,1,1600,780,500,10,530,600,1530
7M0010084.01,1,1,1545,825,530,10,545,585,1530
7M0010084.02,1,1,1610,800,530,6,540,620,1600
7M0010109.01,3,1,1830,660,530,54,1000,465,1745
7M0010131.01,1,1,1650,790,600,20,615,615,1630
7M0010195.01,1,1,1745,780,645,30,900,510,1730
7M0010196.01,3,1,1645,840,645,18,700,570,1630
7M0010196.02,1,1,1800,840,800,22,845,495,1700
7M0010202.02,1,1,2200,1020,1500,16,1515,390,2145
7M0010214.01,1,1,1630,780,530,24,600,600,1600
7M0010233.01,1,1,2030,540,530,56,603,810,1933
7M0010240.01,1,1,2101,629,730,10.2222222222,735,775,2030
7M0010260.01,4,1,1300,990,530,53,600,300,1100
7M0010277.01,1,1,1330,960,530,30,600,420,1300
7M0010289.02,1,1,1320,984,544,44,645,150,915
7M0010297.02,4,1,1630,795,545,52,655,515,1530
7M0010344.01,1,1,1815,645,500,80,1000,480,1800
7M0010344.02,4,1,2335,925,1500,31,1510,410,2200
7M0010344.04,2,1,1810,830,800,20,810,590,1800
7M0010354.02,1,1,2202,594,756,59,1330,112,1522
7M0010354.03,1,1,1445,1155,1000,32,1040,210,1410
7M0010391.01,2,1,1700,825,645,8,715,555,1630
7M0010393.01,1,1,1823,812,755,11,825,545,1730
7M0010398.02,1,1,1515,895,610,8,620,520,1500
7M0010404.01,1,1,1745,735,600,43,630,210,1000
7M0010409.01,3,1,1705,895,800,59,830,300,1330
7M0010417.01,4,1,1145,1065,530,28,543,347,1130
7M0010417.02,1,1,1545,785,450,14,515,600,1515
7M0010426.02,4,1,1919,791,830,62,915,535,1810
7M0010441.02,1,1,1635,835,630,10,632,298,1130
7M0010474.02,2,1,1940,710,730,7.1111111111,943,187,1250
7M0010482.01,1,1,1820,745,645,40,705,625,1730
7M0010482.02,4,1,1540,840,540,75,615,525,1500
7M0010493.01,4,1,2035,885,1120,15,1135,530,2025
7M0010493.02,1,1,1420,946,606,6,626,459,1405
7M0010496.01,1,1,1730,810,700,36,720,580,1700
7M0010496.02,2,1,2145,540,645,16,700,540,1600
7M0010503.01,1,1,210,1235,2245,15,2255,185,200
7M0010505.02,1,1,1645,855,700,12,715,525,1600
7M0010511.01,1,1,1730,860,750,28,810,515,1645
7M0010511.02,1,1,1620,835,615,24.3333333333,630,525,1515
7M0010518.01,1,1,1540,980,800,3,815,415,1510
7M0010526.01,3,1,2045,585,630,106,645,525,1530
7M0010526.03,4,1,1512,888,600,35,612,528,1500
7M0010532.01,1,1,1315,945,500,50,540,410,1230
7M0010532.02,4,1,1831,794,745,2,746,644,1830
7M0010532.03,1,1,1840,860,900,4,910,560,1830
7M0010532.04,3,1,1150,1090,600,16,620,310,1130
7M0010579.02,1,1,2005,1165,1530,10,1105,535,2000
7M0010584.01,1,1,1745,835,740,8,825,515,1700
7M0010602.01,1,1,1448,854,502,16,517,555,1432
7M0010606.01,3,1,1445,900,545,4,550,525,1435
7M0010635.01,1,1,2310,455,645,40,655,545,1600
7M0010671.01,4,1,1710,841,711,16,735,545,1640
7M0010682.02,1,1,2110,520,550,21,1620,280,2100
810012628.02,1,1,1705,940,845,14.5,900,180,1200
810017913.01,1,2,2050,520,530,38,555,580,1535
810041301.02,1,2,1601,874,635,49,723,487,1530
810041301.03,1,2,1625,844,629,51,640,573,1613
810041301.04,2,2,1510,815,445,16,520,520,1400
810044629.01,3,1,2135,665,840,18,855,485,1700
810044629.03,1,1,1850,890,940,16,1000,510,1830
810047479.01,2,1,1735,890,825,6,845,375,1500
810055278.02,3,1,1820,690,550,68,630,660,1730
810079050.02,1,1,1940,590,530,98,615,465,1400
810114643.01,1,1,1925,515,400,39,430,510,1300
810120859.01,3,2,1630,775,525,70,625,545,1530
810120859.02,4,2,1900,625,525,40,555,725,1800
810126383.01,3,1,1835,765,720,16,740,635,1815
810126383.02,4,1,1610,860,630,34,705,505,1530
810127670.02,1,1,2045,605,650,56,730,510,1600
810134623.02,4,1,1545,855,600,6,612,558,1530
810150726.01,1,1,1615,1080,1015,74,1140,155,1415
810206221.02,1,1,2335,505,800,42,806,714,2000
810206221.02,1,1,2335,505,800,42,2115,15,2130
810229118.02,1,2,1810,770,700,42,725,515,1600
810238790.02,1,1,2020,653,713,38.2222222222,733,597,1730
810254941.01,1,1,1918,717,715,20,737,683,1900
810255069.01,1,1,2140,672,852,46,1235,292,1727
810255069.02,1,1,1828,790,738,45,814,572,1746
810278611.01,1,1,1420,960,620,42,640,440,1400
810278611.02,1,1,2120,640,800,18,1745,195,2100
810278611.02,1,1,2120,640,800,18,820,370,1430
810279298.01,1,1,1552,968,800,55.5,850,190,1200
810279298.02,1,1,1810,635,445,120.5,525,225,910
810280351.02,1,1,1743,899,842,18,853,232,1245
810296530.03,1,2,1905,820,845,43,907,203,1230
810303746.01,1,1,2305,500,725,44,755,620,1815
810315945.02,3,2,1800,870,830,42,835,175,1130
810315945.03,1,2,2000,630,630,42,700,520,1540
810331208.02,1,2,2004,656,700,9.2222222222,720,535,1615
810344431.03,1,1,1835,800,755,2,800,630,1830
810344842.01,1,1,1610,1091,1021,24.5,1030,153,1303
810372078.01,2,2,2357,453,730,119,840,200,1200
810374559.01,1,1,1600,936,736,12,750,295,1245
810375510.01,1,2,2305,715,1100,68.2222222222,1435,505,2300
810375510.01,1,2,2305,715,1100,68.2222222222,1603,597,200
810378098.01,1,1,1930,600,530,201,730,630,1800
810378191.01,3,1,1945,720,745,39,800,270,1230
810378191.02,1,1,1740,800,700,92.2222222222,745,290,1235
810378191.02,1,1,1740,800,700,92.2222222222,1450,55,1545
810378212.01,1,1,1830,840,830,41,1630,100,1810
810378212.01,1,1,1830,840,830,41,900,260,1320
810378212.03,1,1,1845,705,630,16,645,685,1810
810378463.01,2,2,2105,568,633,44.1111111111,702,543,1605
810378502.01,2,2,2045,655,740,72,750,430,1500
810378780.01,1,1,1835,825,820,72,825,515,1700
810378780.02,1,1,1725,815,700,16,735,280,1215
810378847.01,4,2,1735,685,500,52,710,580,1650
810379330.01,3,1,1725,860,745,3,755,545,1700
810379330.03,1,1,1715,875,750,12,800,540,1700
810379479.01,4,1,2145,555,700,62,735,145,1000
810379545.01,1,1,1835,795,750,11.5,800,435,1515
810379545.01,1,1,1835,795,750,11.5,1530,165,1815
810379545.02,1,1,2307,723,1110,24,1445,482,2247
810379808.02,1,1,2035,715,830,13,715,15,730
810380103.01,3,2,2030,660,730,41,815,495,1630
810380103.03,2,2,1530,870,600,26,630,510,1500
810380420.01,3,2,2010,800,930,29,945,220,1325
810380420.02,1,2,1255,1070,645,51,715,285,1200
810380868.01,1,2,1445,865,510,24,525,545,1430
810380925.02,2,1,2240,860,1300,16,1840,230,2230
810381052.01,1,1,1825,845,830,6,855,545,1800
810381119.01,1,1,1750,955,945,33.3333333333,950,380,1610
810381146.01,3,2,1915,735,730,34,815,525,1700
810381856.01,4,1,1735,875,810,17,835,505,1700
810381995.02,1,1,1815,795,730,61,803,567,1730
810382246.01,1,1,2035,650,725,67,808,266,1234
810383159.01,1,1,1715,825,700,5.1111111112,1220,90,1350
810383159.01,1,1,1715,825,700,5.1111111112,710,110,900
810383373.05,4,2,1210,1325,1015,20.8888888888,1130,30,1200
810383506.02,1,2,1530,885,615,16,630,525,1515
810383823.01,1,2,2130,675,845,16,1200,555,2115
810383823.03,1,2,2225,905,1330,6,1355,490,2205
810383953.01,1,1,2010,690,740,22,800,600,1800
810383953.02,1,1,2120,640,800,47,815,260,1235
810383962.01,1,1,1625,895,720,38,800,360,1400
810384660.02,1,1,1910,830,900,8,905,175,1200
810384736.01,2,2,1700,830,650,40,720,550,1630
810384736.03,1,2,1853,754,727,36,757,629,1826
810384736.04,1,2,2055,635,730,75,745,265,1210
810384884.01,1,2,1725,875,800,8,825,515,1700
810384969.02,1,1,1725,935,900,120,920,310,1430
810385171.02,1,2,2010,740,830,71,850,490,1700
810385555.01,1,1,2135,513,608,198,759,661,1900
810386011.02,1,2,1805,805,730,25,745,541,1646
810386329.04,1,2,1820,860,840,28,900,540,1800
810386347.02,1,1,2300,440,620,46,630,210,1000
810386347.02,1,1,2300,440,620,46,1410,500,2230
810386673.01,1,1,1625,835,620,7,630,573,1603
810386682.02,4,1,2110,590,700,23,704,86,830
810386691.01,1,2,235,565,1200,52,1505,655,200
810386842.01,1,1,2110,1310,1900,30,1028,407,1715
810386842.03,1,1,2108,622,730,2,740,710,1930
810387308.01,2,1,1800,865,825,103,1015,75,1130
810387308.02,1,1,2030,600,630,11,640,505,1505
810388109.04,1,1,1433,1234,1107,126,1121,178,1419
810388163.03,1,1,2150,670,900,3,925,425,1630
810388163.04,1,1,2315,465,700,74,1805,305,2310
810388202.01,1,1,2318,642,1000,66,1415,525,2300
810388378.01,1,1,2019,656,715,4,737,538,1635
810388677.01,2,1,2245,1140,1745,42,945,435,1700
810388770.01,1,1,1545,840,545,5,600,540,1500
810388789.02,4,2,1600,1095,1015,2,1018,337,1555
810389012.01,1,1,1610,910,720,117.2222222222,740,445,1505
810389012.01,1,1,1610,910,720,117.2222222222,855,269,1324
810389094.01,3,2,1400,1140,900,34,930,240,1330
810389094.02,3,2,1620,865,645,21,649,491,1500
810389142.01,4,2,2020,595,615,8,655,525,1540
810389366.01,1,1,1510,980,730,25,800,240,1200
810389469.01,1,1,1110,1070,500,52,530,630,1600
810389713.01,1,1,1700,865,725,41.5,1030,40,1110
810389900.01,4,1,1900,826,846,45,857,200,1217
810390090.01,1,1,1840,815,815,62,825,310,1335
810390090.02,1,1,2000,630,630,23,715,710,1905
810390148.01,1,1,1635,1105,1100,8,1215,140,1435
810390148.02,1,1,1610,950,800,9,810,170,1100
810390380.01,2,1,1415,1065,800,13,815,195,1130
810390652.01,1,1,315,750,1545,16.5,1548,684,312
810390652.02,1,1,1735,880,815,2,827,298,1325
810390689.01,1,1,2315,540,815,12,823,517,1700
810390689.02,1,1,1515,870,545,14.8888888888,555,545,1500
810390698.01,1,2,1930,700,710,73,855,425,1600
810390698.02,1,2,1600,855,615,54,650,520,1530
810391042.02,1,1,1700,870,730,14,750,525,1635
810391211.01,1,2,2210,560,730,68,1355,485,2200
810391471.01,1,2,1710,865,735,16,745,555,1700
810391855.03,1,1,1810,820,750,48,835,535,1730
810392094.01,4,1,1305,1075,700,26,1500,500,2320
810392218.01,1,1,2150,650,840,50,900,135,1115
810392348.01,3,1,1620,865,645,12.5,658,542,1600
810392469.01,1,1,1705,865,730,4,735,565,1700
810392469.02,1,1,1510,785,415,2,430,630,1500
810392535.01,4,1,1747,813,720,26,724,516,1600
810392535.02,3,1,2220,1095,1635,3.1111111111,1700,300,2200
810392795.01,1,1,1927,1163,1450,33,1505,5,1510
810393028.02,4,1,1800,780,700,14,715,630,1745
810393091.03,1,1,1515,1005,800,6,815,405,1500
810393091.04,1,1,1748,852,800,33,830,510,1700
810393309.02,1,1,1730,920,850,26,903,237,1300
810393466.02,3,2,2220,370,430,8,440,680,1600
810393701.01,1,2,1630,855,645,41.5,700,285,1145
810393701.01,1,2,1630,855,645,41.5,1305,190,1615
810393701.02,1,2,1705,915,820,52,830,220,1210
810393756.01,2,1,1645,775,540,14,550,505,1415
810393813.02,4,2,1510,870,540,39,554,517,1431
810393952.01,3,1,2225,530,715,47,745,510,1615
810394155.02,2,1,115,870,1545,4,1600,540,100
810394191.01,2,1,1555,785,500,14,530,590,1520
810394520.01,1,1,2021,641,702,7,710,448,1438
810394520.03,2,1,2225,605,830,28,845,465,1630
810394641.01,1,1,1730,765,615,40,635,445,1400
810394780.01,2,1,1830,747,657,20,712,71,823
810395004.01,3,1,1333,1092,745,30,945,195,1300
810395880.01,1,1,1425,995,700,1.5555555556,721,399,1400
810396056.02,1,1,1730,900,830,20,900,480,1700
810396300.01,1,2,1945,865,1010,81,800,420,1500
810396748.02,1,1,2037,1335,1852,70,915,529,1804
810396908.01,1,2,1650,910,800,12,823,487,1630
810397165.01,1,2,2100,570,630,3,745,735,2000
810397307.01,1,1,1630,1080,1030,72.111111111,730,480,1530
810397370.01,4,2,1740,920,900,36,1035,145,1300
810397585.01,1,1,2040,800,1000,16,1010,620,2030
810397606.01,1,1,1850,780,750,10,755,275,1230
810397651.01,3,2,2035,725,840,94,915,290,1405
810397709.01,1,1,1632,898,730,46,805,490,1615
810397811.04,2,1,1505,940,645,120,650,490,1500
810397950.02,4,2,1535,925,700,4,750,460,1530
810398153.01,1,2,1604,896,700,1,703,537,1600
810398199.01,1,1,1830,750,700,12,715,660,1815
810398238.01,1,2,2301,599,900,2,1501,479,2300
810398612.03,4,2,1845,765,730,20,810,230,1200
810398788.01,1,1,1700,870,730,24,750,520,1630
810398948.01,1,1,1445,1050,815,21,830,360,1430
810398948.01,1,1,1445,1050,815,21,850,280,1330
810398984.01,1,2,2120,760,1000,102,1115,535,2010
810399048.02,1,1,1920,701,701,14,704,191,1015
810399075.01,1,2,1915,840,915,8,930,570,1900
810399208.02,1,1,1700,840,700,11,725,555,1640
810399226.01,2,1,2120,980,1340,8.1666666666,1805,190,2115
810399486.01,1,1,1955,835,950,84.5,1048,497,1905
810400140.01,1,1,2235,620,855,177.5,900,120,1100
810400243.03,1,1,2230,555,745,58.2222222222,835,505,1700
810400243.04,1,1,1600,920,720,52,755,245,1200
810400702.04,4,1,1915,555,430,94,540,740,1800
810400962.02,1,1,2230,1035,1545,6,1600,375,2215
810401147.02,1,2,2150,670,900,45,915,180,1215
810401437.02,1,1,1949,676,705,12.5,735,421,1436
810401745.04,1,2,1645,905,750,36,1245,195,1600
810401790.01,1,1,2131,684,855,36.5,1455,376,2111
810401811.01,4,1,1550,880,630,30,735,265,1200
810401811.02,1,1,150,520,1030,23,1650,520,130
810401914.01,3,1,2130,530,620,37,625,428,1333
810402014.01,1,1,1655,1400,1615,51.5,426,669,1535
810402014.03,4,1,1535,805,500,20,510,590,1500
810402201.02,4,2,2325,905,1430,34,1455,485,2300
810402201.03,1,2,1700,685,425,46,455,665,1600
810402788.01,1,2,1808,757,645,46,722,520,1602
810402939.02,1,1,2212,488,620,158,640,120,840
810403057.01,3,2,1615,825,600,20,615,585,1600
810403066.01,3,2,1615,840,615,26,630,525,1515
810403066.02,2,2,1700,909,809,22,831,469,1620
810403075.02,1,1,2307,588,855,175.1111111111,1252,503,2115
810403655.01,2,1,1740,855,755,19.2777777777,826,410,1516
810403824.01,3,1,1840,790,750,6,800,630,1830
810403824.03,1,1,1530,1110,1000,30,1030,270,1500
810403963.01,1,1,2156,892,1248,9.5,1250,209,1619
810404269.01,1,1,1717,891,808,14,820,522,1702
810404625.01,1,1,1725,875,800,26.6666666666,825,515,1700
810404625.02,1,1,1551,849,600,7,606,564,1530
810404625.03,1,1,1832,688,600,24,630,450,1400
810405220.01,4,2,1921,639,600,37,605,475,1400
810405220.02,1,2,1710,755,545,124,655,545,1600
810405350.01,1,1,2210,530,700,56,910,170,1200
810405350.01,1,1,2210,530,700,56,1237,323,1800
810405707.02,1,1,1630,870,700,20,730,510,1600
810405716.01,2,1,1810,790,720,10,815,555,1730
810405882.03,1,1,2015,1365,1900,47.5,810,111,1001
810406067.01,4,2,1830,780,730,65,1100,105,1245
810406067.01,4,2,1830,780,730,65,800,145,1025
810406067.02,1,2,1907,633,540,46.1111111111,1209,266,1635
810406067.02,1,2,1907,633,540,46.1111111111,925,140,1145
810406432.02,1,2,1745,1080,1145,16.1111111111,1203,327,1730
810406722.01,1,2,1900,710,650,45,755,290,1245
810407318.03,4,1,2225,350,415,34.1111111111,425,395,1100
810407402.01,1,1,2020,725,825,48,852,368,1500
810407439.01,3,1,1215,1245,900,102,1120,40,1200
810408418.03,4,1,1238,1142,740,6,748,282,1230
810409291.01,1,2,1515,915,630,34,645,495,1500
810409291.02,2,2,1945,705,730,8,740,530,1630
810409693.01,4,1,1730,840,730,54,800,540,1700
810409723.02,3,1,1715,765,600,2,605,665,1710
810409871.01,1,1,1615,870,645,20,700,540,1600
810410523.04,3,1,1720,880,800,44,830,270,1300
810410523.04,3,1,1720,880,800,44,1440,130,1650
810410550.01,1,1,1520,940,700,68.1111111111,730,345,1315
810410738.01,1,1,1950,772,842,22,854,493,1707
810411294.01,1,2,1515,1005,800,117,815,405,1500
810411306.02,2,1,2045,615,700,23,900,660,2000
810411511.01,1,1,1915,750,745,7.6666666667,800,75,915
810411726.03,1,1,1745,795,700,42,750,550,1700
810411744.01,1,2,1605,815,540,19.1111111111,610,370,1220
810411856.01,1,1,1844,782,746,14,802,586,1748
810411986.01,1,1,2100,585,645,76.2222222222,745,735,2000
810412077.01,1,1,2024,1086,1430,82,1930,30,2000
810412077.01,1,1,2024,1086,1430,82,1600,255,2015
810412264.02,3,1,1617,911,728,207.5,801,19,820
810412321.01,3,2,1647,868,715,51,745,515,1620
810412572.01,1,1,1815,855,830,33,950,310,1500
810412572.02,1,1,1830,765,715,20,800,570,1730
810413289.01,1,1,1345,1170,915,8,930,240,1330
810413636.02,1,2,1820,760,700,20.6666666666,720,570,1650
810413832.02,3,1,1503,1047,830,135.1111111111,843,212,1215
810413971.01,4,2,1900,697,637,45.1111111111,655,305,1200
810414008.01,1,2,1420,910,530,18,550,490,1400
810414008.02,4,2,1630,840,630,52,700,540,1600
810414101.01,1,1,1723,795,638,18.1111111111,643,163,926
810414101.01,1,1,1723,795,638,18.1111111111,940,105,1125
810414576.02,1,1,1745,945,930,19,937,193,1250
810414839.01,3,1,1610,950,800,30.4444444444,900,360,1500
810416169.01,3,2,1815,925,940,48,955,485,1800
810416477.02,2,1,2200,620,820,10.4444444444,825,245,1230
810416619.02,4,2,1535,890,625,38,700,480,1500
810416990.01,1,1,1640,900,740,7,750,250,1200
810417120.04,4,1,1442,1253,1135,2,1147,163,1430
810417166.01,2,1,2229,661,930,43,1012,517,1849
810417166.02,4,1,1550,880,630,34,650,490,1500
810417568.02,1,1,1846,779,745,4.5555555555,805,615,1820
810417782.02,4,2,1612,878,650,12,700,540,1600
810417849.01,1,1,1630,1005,915,28,1120,280,1600
810417979.01,1,1,1910,725,715,112,740,270,1210
810417979.01,1,1,1910,725,715,112,1605,145,1830
810417979.02,1,1,2200,720,1000,14,1040,410,1730
810417979.03,1,1,1740,820,720,48,713,7,720
810418435.01,1,2,2230,570,800,64,820,520,1700
810418501.01,1,2,2020,580,600,75,640,590,1630
810418501.02,1,2,2020,648,708,94,900,345,1445
810418659.01,1,1,1835,745,700,38,725,395,1400
810418976.01,1,2,1535,925,700,30,720,475,1515
810419030.01,1,1,2245,565,810,111,1145,1,1146
810419030.01,1,1,2245,565,810,111,1030,1,1031
810419188.02,3,1,1855,695,630,35,640,85,805
810419311.02,1,1,1820,835,815,5,850,535,1745
810419478.01,1,1,1802,788,710,11,735,605,1740
810419517.01,1,1,1807,743,630,39,635,480,1435
810419861.01,2,1,1550,880,630,41,650,520,1530
810419973.01,1,1,1955,695,730,56.6666666666,734,76,850
810420009.02,1,1,1725,860,745,28,815,525,1700
810420568.01,1,1,2138,522,620,79.5,635,500,1455
810421109.01,2,1,1640,890,730,18,1005,385,1630
810421387.01,1,2,1715,817,652,29,700,338,1238
810421387.02,1,2,1725,821,706,52,740,555,1655
810421716.02,2,2,1805,765,650,1,740,575,1715
810422151.01,1,2,1810,820,750,50,830,90,1000
810422795.02,2,1,1902,658,600,48,617,748,1845
810423037.01,3,1,1812,753,645,13,655,535,1550
810423194.01,1,2,1330,1120,810,14,830,230,1220
810423194.03,1,2,1630,940,810,24,830,450,1600
810423309.01,1,1,1840,1020,1140,10,1150,400,1830
810423523.02,2,2,1759,711,550,34.5,625,515,1500
810423617.01,2,1,1715,830,705,56,730,215,1105
810423626.02,1,1,1650,890,740,14,800,510,1630
810423729.01,1,1,2325,575,900,111,1427,528,2315
810423729.01,1,1,2325,575,900,111,700,185,1005
810424119.01,1,1,1845,825,830,6,855,95,1030
810424294.01,1,2,325,740,1545,32,1600,240,2000
810424463.02,1,1,2105,720,905,19.4444444444,1505,175,1800
810424463.03,2,1,2125,500,545,140,800,540,1700
810425022.01,1,2,1915,840,915,40.7777777778,930,135,1145
810425022.01,1,2,1915,840,915,40.7777777778,1545,5,1550
810425303.01,2,1,1600,925,725,48,755,455,1530
810425385.02,1,1,1130,1320,930,33,945,15,1000
810425497.01,2,1,1235,1330,1045,13,435,370,1045
810426029.02,1,1,1645,930,815,20,830,435,1545
810426328.01,1,2,1835,815,810,44,830,45,915
810426702.03,1,2,2200,510,630,44,700,510,1530
810426711.01,1,1,1645,945,830,30,700,570,1630
810427165.02,1,2,1537,883,620,41,635,505,1500
810427192.01,3,1,1947,838,945,38,1000,130,1210
810427192.01,3,1,1947,838,945,38,1320,117,1517
810427325.01,1,1,1830,720,630,103,700,1,701
810427343.01,1,1,1620,830,610,80,654,519,1533
810427839.01,1,1,1220,1115,655,56,700,497,1517
810427905.01,4,1,1657,1158,1215,38,1300,195,1615
810428247.01,2,2,1850,760,730,75,1013,347,1600
810428247.01,2,2,1850,760,730,75,733,2,735
810428265.02,1,1,2105,610,715,86,800,240,1200
810428359.01,4,1,1125,1265,830,92,930,15,945
810428359.03,2,1,1705,805,630,74,730,480,1530
810428416.01,1,1,1232,1298,1010,5,1452,488,2300
810428452.02,4,1,1420,910,530,0.7222222222,533,507,1400
810428470.02,1,1,1600,750,430,22,445,645,1530
810428500.01,3,1,1710,860,730,16,750,535,1645
810428591.01,3,1,1820,760,700,24,720,530,1610
810428715.01,1,1,1710,990,940,49,1255,195,1610
810428715.05,2,1,320,265,745,55,1330,210,1700
810428715.05,2,1,320,265,745,55,800,270,1230
810428788.01,3,1,1420,1010,710,28,728,182,1030
810428788.02,3,1,1329,935,504,390,526,454,1300
810429226.03,4,2,1615,885,700,18,715,525,1600
810429422.02,1,1,1800,725,605,22,620,190,930
810429440.01,2,1,2110,680,830,24,1604,116,1800
810429927.01,1,1,1830,770,720,18,755,545,1700
810429954.01,1,2,1930,750,800,19,820,141,1041
810429954.02,1,2,1635,866,701,38.5,715,115,910
